params,mean,std
"{'gmm__n_components': 11, 'pca__n_components': 400}",0.5137451444983899,0.1986162645353563
"{'gmm__n_components': 10, 'pca__n_components': 500}",0.5136515621576873,0.2030237759174867
"{'gmm__n_components': 9, 'pca__n_components': 450}",0.5136286355555291,0.2023286952975361
"{'gmm__n_components': 25, 'pca__n_components': 400}",0.513402276900394,0.1966943495152612
"{'gmm__n_components': 12, 'pca__n_components': 350}",0.5134015315589334,0.1999889814509419
"{'gmm__n_components': 15, 'pca__n_components': 400}",0.5132845019387823,0.19849768271931
"{'gmm__n_components': 25, 'pca__n_components': 200}",0.513255361427675,0.1963078288319326
"{'gmm__n_components': 20, 'pca__n_components': 450}",0.5132370488603797,0.19932049384382575
"{'gmm__n_components': 10, 'pca__n_components': 350}",0.5130791486786807,0.19814096459831307
"{'gmm__n_components': 15, 'pca__n_components': 500}",0.512889041053281,0.2026487359729728
"{'gmm__n_components': 20, 'pca__n_components': 350}",0.5124075248789023,0.19830639865678895
"{'gmm__n_components': 12, 'pca__n_components': 450}",0.5123341968425027,0.20088659179677046
"{'gmm__n_components': 20, 'pca__n_components': 500}",0.5122730609821723,0.19910208045610708
"{'gmm__n_components': 20, 'pca__n_components': 400}",0.5119463969149249,0.19714116079052146
"{'gmm__n_components': 25, 'pca__n_components': 500}",0.5111370255428255,0.19973334334125992
"{'gmm__n_components': 25, 'pca__n_components': 450}",0.5109940096363526,0.20022947130083515
"{'gmm__n_components': 40, 'pca__n_components': 350}",0.5106509615433995,0.19543324254498323
"{'gmm__n_components': 40, 'pca__n_components': 400}",0.5106251630124491,0.19602110723423008
"{'gmm__n_components': 40, 'pca__n_components': 450}",0.5096631947495196,0.19796780919487225
"{'gmm__n_components': 25, 'pca__n_components': 350}",0.509547965888642,0.1946701632653821
"{'gmm__n_components': 40, 'pca__n_components': 500}",0.5078900328661287,0.19882469728396002
